	HUP3D03.OW	HUP1B02.OW.16S	HUP3D01.OW	E2B05PreWash2	E7OW8.2	B44	E3B10.OW.V1V2	E3B07.BAL.A.V1V2	B48	E7OW10.22	E7OW8.4	E5OW7.8	E7OW8.6	Pulm4BAL3	Pulm4BAL2	Pulm2PreWash	Pulm4BAL1	Pulm4OW1	E6OW8.4	E3B07.OW.V1V2	E1A05OW	E2B02OW	B41	P13	ss1.11.2.253.11.30.V1V2	OW43	B27	Pulm9.BAL	OW30	B45	B34	OW44	Pulm11.OW	E1A06OW	B43	OW45	B26	B2	E1A01OW	E5OW7.6	B13	E2B01OW	B39	E1A02OW	OW35	OW41	E1A03OW	Pulm12.OW	OW33	E5OW7.12	E2B12PreWash2	B35	B16	B19	E7OW10.18	E2B02BALA	HUP3D04.OW	Pulm1OW1	Pulm1BAL3	Pulm6OW	Pulm6BAL	HUP3D05.OW	HUP3D06.OW	Pulm8.BAL	HUP1A10.OW.16S	B11	B28	E2B05BALA	E3B09.OW.V1V2	E7OW10.25	Water1.1.19.253	Pulm3OW1	B46	OW46	OW36	B50	OW50	E4OW9.14	E6OW8.6	E4OW9.9	B36	E6OW8.27	E4OW7.12	OW24	HUP3D02.OW	E4OW7.14	B8	Pulm1BAL2	E3B08.OW.V1V2	B10	E2B10BALA	HUP1B07.scope.2.prewash.16S	HUP1B03.OW.16S	E3B11.OW.V1V2	E6OW8.9	E5OW7.29	Pulm2BAL	OW48	B23	OW39	B9	B47	OW47	Pulm10.OW	HUP3D02.Prewash	OW38	B6	OW25	E2B10OW	water1.14	E2B06OW	E3B09.BAL.A.V1V2	B25	Pulm2OW	E2B02PreWash2	E2B07OW	B33	Pulm7.OW	E5OW8.2	E4OW9.7	E6OW8.30	E6OW8.2	HUP3D02.BAL.A.2ndReturn	E1A07OW	Water1.2.1.336	E7OW10.20	E4OW7.8	Pulm11.BAL	B5	B30	E2B09OW	E3B06.OW.V1V2	B31	OW31	P36	E5OW7.14	E6OW8.22	E6OW8.25	E2B12OW	Pulm5OW	P11	P7	PSBmetal.12.6.286.12.6.V1V2	Water2.1.12.351	E2B06PreWash2	P41	OW40	E1A05BALA	B14	B24	Pulm13.BAL	Saline.OC24.289	P5	E2B01BALA	B3	P3	P8	E2B06BALA	HUP3D06.BAL.A.2ndReturn	B22	P21	Pulm3BAL2	E7OW8.9	OW34	P47	B29	E2B09BALA	B4	B49	P31	E4OW7.26	E3B11.BAL.A.V1V2	Pulm10.BAL	E3B10.BAL.A.V1V2	P26	Blank.3.3.20.13	Pulm3BAL3	B7	HUP3D05.BAL.A.2ndReturn	Pulm7.BAL	B20	B32	Saline.4.21.226	saline8.25	E3B06.Bronch1.PreWash.V1V2	Sterile.Swab.2012.05	P29	OW32	P17	Water1.1.6.350	Water1.4.18.271	Saline.OC25.290	P24	P25	Water1.4.13.307	P16	Saline1.4.18.273	Water2.4.13.308	Water2.4.18.272	P44	Water.4.20.233	P18	Saline2.N1.1.6.353	Water.4.21.225	B15	P33	P40	P39	P2	P46	P23	Water2.4.19.254	B17	P28	P1	saline8.5	sterileswab8.3	saline4.20	P45	B40	E3B08.BAL.A.V1V2	swab8.22	Water2.4.14.288	Blank.1.3.19.13	B12	E4OW7.6	E2B05OW	B18	P22	B38	OW42	B1	B42	OW49	E1A01BALA	E1A03BALA	Pulm1BAL1	Pulm6PreWash	E1A07BALA	E1A07PreWash1	HUP1B07.OW.16S	P6	Pulm3BAL1	Pulm13.OW	HUP1A09.OW.16S	B21	E2B07PreWash2	Pulm5BAL	E3B09.Bronch2.PreWash.V1V2	saline8.26	E2B07PreWash1	water9.22	E1A06BALA	P42	E1A02BALA	Saline.4.20.234	Water.2012.04	HUP3D05.Prewash	water8.5	HUP1A09.scope.1.prewash.16S	water9.20	HUP1B03.Bal.A.16S	h2o1.11.4.222.11.18.V1V2	Blank.swab.3.25.13	E3B07.Bronch2.PreWash.V1V2	HUP3D03.Prewash	water4.14	Blank.4.3.22.13	E3B08.Bronch1.PreWash.V1V2	E2B01PreWash1	HUP3D04.BAL.A.2ndReturn	P10	water11.15	sal1.11.5.209.11.18.V1V2	HUP3D01.BAL.A.2ndReturn	OW26	HUP3D03.BAL.A.2ndReturn	Pulm12.BAL	water9.16	Saline.4.13.309	E2B09PreWash2	E2B10PreWash1	E2B12PreWash1	Water.65C.ex4	P19	Saline2.4.18.274	HUP1A10.scope.1.prewash.16S	water10.20	h2o1.11.5.208.11.18.V1V2	Saline.2012.04	HUP3D01.Prewash	E3B06.Bronch2.PreWash.V1V2	P32	swab8.26	E2B05PreWash1	Saline.OC26.291	P12	E2B09PreWash1	water8.26	E2B02PreWash1	E2B10PreWash2	E2B06PreWash1	Saline1.N1.1.6.352	P14	saline10.24	HUP1B07.scope.1.prewash.16S	saline1.14	Saline.4.19.255	PSBplastic.12.6.285.12.6.V1V2	water8.22	saline8.24	P43	P38	P4	E3B09.Bronch1.PreWash.V1V2	E2B07BALA	HUP3D06.Prewash	P34	Water1.4.14.287	P20	P35	water8.3	saline8.3	HUP3D04.Prewash	sterileswab9.22	water11.16	Pulm5PreWash	water11.29	sterileswab1.18	E1A05PreWash1	Water.2012.05	E1A06Prewash1	saline9.21	h2o1.12.6.281.12.6.V1V2	sterileswab1.14	water11.3	water9.21	water10.24	saline9.20	saline11.15	sal1.11.2.224.11.29.V1V2	Pulm4PreWash	P30	P27	E3B06.BAL.A.V1V2	water8.24	HUP1B03.scope.1.prewash.16S	h2o1.11.2.280.11.30.V1V2	E1A05PreWash2	h2o1.11.2.223.11.29.V1V2	HUP1B02.scope.1.prewash.16S	sal1.11.4.201.11.18.V1V2	E2B12BALA	ss1.11.4.272.11.30.V1V2	E3B07.Bronch1.PreWash.V1V2	P48	E2B01PreWash2	water1.18b	water1.18	E3B10.Bronch1.PreWash.V1V2	E1A01PreWash1	E3B08.Bronch2.PreWash.V1V2	E3B11.Bronch1.PreWash.V1V2	E3B11.Bronch2.PreWash.V1V2	HUP1B03.scope.2.prewash.16S	HUP1A10.Bal.A.16S	HUP1B07.Bal.A.16S	E1A03PreWash2	HUP1A09.Bal.A.16S	E1A01PreWash2	E1A06PreWash2	Pulm1PreWash	E1A07PreWash2	water10.21	E1A02PreWash2	E3B10.Bronch2.PreWash.V1V2	HUP1A10.scope.2.prewash.16S	HUP1B02.scope.2.prewash.16S	HUP1A09.scope.2.prewash.16S	Water.65C.ex1	Blank.5.3.22.13	Pulm3PreWash	Blank.2.3.19.13	swab9.16	Water.65C.ex3	E1A02PreWash1	saline10.21	E1A03PreWash1	P49	water8.30	saline10.20
HUP3D03.OW	0.0	0.711271359836	0.634009436134	0.902935016173	0.706120167847	0.699742727941	0.680486771642	0.772235953348	0.684632047421	0.669057577141	0.696098995432	0.641992638062	0.699076080695	0.701400038048	0.724525816246	0.839197831433	0.724283778138	0.672954550881	0.699515175604	0.767574990537	0.698673309915	0.713388079631	0.70276738813	0.958008933811	0.936995973003	0.769033321504	0.785189974175	0.752069531397	0.760942298875	0.719619334759	0.720427162811	0.704811840172	0.695138855394	0.724851309814	0.795557016195	0.68603803971	0.957715980076	0.845411178814	0.698207994832	0.708166095267	0.738655958307	0.635686858857	0.677573576379	0.693125358877	0.702084004769	0.713056400844	0.69388812832	0.684122714924	0.898064884446	0.671167739652	0.931651044438	0.684429050936	0.722669913844	0.823607619795	0.70020553557	0.835750502754	0.631935829096	0.65749951531	0.785351134984	0.686066670115	0.80199749349	0.71514467617	0.747774474068	0.742116770937	0.767730470509	0.717479077281	0.739596539378	0.815546139592	0.680187826068	0.672725348447	0.967250633001	0.710974421917	0.703705488046	0.707863679109	0.778122591056	0.783635926332	0.773487147232	0.676573452313	0.670358594371	0.69280233935	0.77500820117	0.669899024593	0.704112659589	0.735462009775	0.667268247613	0.681231394801	0.787221025133	0.728170255851	0.671157023418	0.689307909056	0.701969755224	0.897166995006	0.72716518808	0.593786500092	0.694128112037	0.660568783086	0.750016247623	0.912152943469	0.751292193696	0.809104259486	0.907290857771	0.823987337131	0.804419055561	0.736210697744	0.913508042813	0.878309077211	0.821301852493	0.817720575765	0.628577385219	0.914276045902	0.803287525233	0.853215019458	0.880006152067	0.744876578139	0.900127034967	0.667751418543	0.900592335041	0.778933027449	0.707407691739	0.686852431781	0.676501253695	0.686731024431	0.81180099193	0.756259939177	0.964960206347	0.659330192656	0.699991867457	0.808698659742	0.851572183465	0.781131546371	0.718604105825	0.742987025946	0.793398302202	0.80507851266	0.967026606121	0.661738394257	0.703854747893	0.694865415147	0.823786899715	0.866725510642	0.959377778609	0.951388261687	0.974333588036	0.936230194462	0.914327497215	0.955862998822	0.837176210691	0.777355854597	0.837990035357	0.874461213494	0.900068168917	0.943489957768	0.950343862737	0.935332795195	0.956120087573	0.952020099306	0.960255677957	0.891056074442	0.896792961468	0.815124521633	0.965417610651	0.776624178563	0.72685674468	0.863538854153	0.972163548153	0.905134386041	0.769009386263	0.811100532193	0.819234140923	0.974090384871	0.715180739415	0.791987656332	0.881461287731	0.816439082533	0.971280037297	0.943594429826	0.773849690673	0.845606759893	0.760584103	0.828542366921	0.752861769448	0.899668101194	0.97980833783	0.9423204942	0.938503754867	0.961207757607	0.958619461279	0.846894723396	0.958744216777	0.949069159286	0.932418842739	0.955229964836	0.956304474342	0.942537809814	0.934431943971	0.951357713811	0.851137569116	0.962180835845	0.937205957439	0.970675397529	0.967940435255	0.941581165205	0.957974375119	0.951653512174	0.938802538487	0.948389317957	0.968593581763	0.926915148965	0.956010288023	0.969712270097	0.88828806202	0.955510572857	0.800338554169	0.976510523612	0.95009752668	0.929607080987	0.935950114034	0.906565467453	0.974158741964	0.878257054073	0.81159828727	0.918276247277	0.958513697221	0.960317848562	0.787341727937	0.724636007687	0.769277675669	0.873040156773	0.958591680056	0.901864797889	0.859281864718	0.828801020381	0.900682444658	0.762103408927	0.803975240684	0.91373776591	0.771492869589	0.833541425754	0.87097871823	0.971033544207	0.838193686374	0.930776898113	0.828426199405	0.853541885923	0.844335255125	0.898166283252	0.922888173171	0.924942856456	0.979340706284	0.904663626806	0.928649405719	0.963417732708	0.948630342929	0.970975303974	0.911847084083	0.968233979084	0.969999060373	0.986066108386	0.932614391161	0.9596747065	0.950732527921	0.964944350894	0.97583708891	0.958090783883	0.955957081847	0.977618153585	0.90866749072	0.964822882443	0.965111757091	0.937677220908	0.911577054285	0.971750554654	0.960791594811	0.962710987631	0.934144505093	0.932546295625	0.798976200698	0.8668833945	0.926911505114	0.96109995099	0.925939225827	0.923086098655	0.956877646932	0.963543356458	0.951720726401	0.934174906574	0.971104209881	0.969586014471	0.970430379005	0.974864531685	0.94765747932	0.909413328627	0.963777817816	0.913375104624	0.920914164434	0.96303945245	0.975549538059	0.92743376205	0.93801716029	0.913435830198	0.932713200514	0.94071099342	0.968564260545	0.972773685977	0.980019454598	0.963649944136	0.926514276087	0.97256214869	0.952633304604	0.907921096666	0.931078039623	0.967527390065	0.965898379642	0.957680376045	0.979787705966	0.909160955973	0.982566354217	0.974728726768	0.946984236951	0.972507436234	0.975849826817	0.933244278559	0.927803406905	0.967778096951	0.957108470573	0.967856132882	0.911469147733	0.975672024321	0.948374739682	0.982895127526	0.974992453715	0.963428634606	0.934119241277	0.981641945525	0.929339958586	0.873788397127	0.934390788258	0.98468651432	0.936921953077	0.971513767726	0.945749870786	0.983381931667	0.934928087637	0.975188360613	0.929374909323	0.947726934917	0.933787591876	0.932353893651	0.974455423516	0.968778558076	0.932443148624	0.962933641172	0.939283791189	0.929782132338	0.978293585243	0.973778782151	0.923533424368	0.952760807341	0.94365879398	0.950172004926	0.969952408202	0.970935651496	0.970286425831	0.974269033177	0.942755366612	0.958681284	0.949845410048	0.959144269868	0.967360334457	0.958747364053	0.977907419445	0.964454735687	0.957311442969	0.97615837708	0.969152301721	0.969012977135	0.967983244189	0.958078539621	0.958440675528	0.975950118356	0.985390473483	0.972907575547	0.974374709077	0.985711519763	0.988873193349	0.983427085737	0.982960325855	0.957578183393	0.985867718859	0.993027818653	0.993974128728
HUP1B02.OW.16S	0.711271359836	0.0	0.646398481859	0.809594002257	0.623992623481	0.676551747481	0.619319559158	0.618017608061	0.634552504425	0.617068231229	0.603464835715	0.630366061685	0.62247001096	0.617186795272	0.62215996725	0.662062515584	0.614834491261	0.659638518262	0.577685587422	0.644269025421	0.572173135833	0.579160549429	0.707062975747	0.903209036967	0.862493096122	0.739294165722	0.726365575891	0.611518759726	0.69148249647	0.692049594739	0.654198929025	0.695323492613	0.607216856632	0.561849594679	0.708962668153	0.712223202924	0.918801752469	0.764913293964	0.632107535641	0.580452257892	0.644855092564	0.657164749123	0.707739584572	0.630190732152	0.661539307015	0.630903569523	0.578340835251	0.580030198991	0.825089335983	0.591146475271	0.847506798939	0.646634250651	0.64938868642	0.659743403611	0.629715011419	0.652941172563	0.679333775229	0.614243160891	0.613783894409	0.622766691839	0.634792492279	0.595093619907	0.587389127898	0.565219884102	0.59813410674	0.65949422027	0.580164558542	0.638070594692	0.634804661985	0.609954908507	0.927652782139	0.607928640143	0.684487534167	0.706884135375	0.720450626383	0.662999574024	0.635334937565	0.588880027048	0.597403754502	0.601540771744	0.658400236749	0.597965029987	0.56080592773	0.669147375402	0.681504423418	0.575697702678	0.687965828242	0.669665491342	0.625213912575	0.61677948599	0.537386479517	0.782325246857	0.568399520387	0.66641067072	0.606016650973	0.612752384504	0.61836007409	0.814843390193	0.605875006024	0.747889215872	0.810953956429	0.772583049932	0.763438956941	0.597106982525	0.813583495927	0.822116826383	0.678870376509	0.730351362991	0.634123081652	0.799781232845	0.670541562271	0.715491770159	0.753053776791	0.632811537869	0.77789829731	0.567354288782	0.834486577026	0.623564588012	0.585869178987	0.586153274054	0.600930087119	0.592608528843	0.616786855529	0.60508304144	0.921836678944	0.593784026723	0.591359630756	0.621564326664	0.74483002132	0.709804085558	0.581376055368	0.625159365987	0.70721478371	0.703474010707	0.928351506645	0.598403403647	0.566596284975	0.59868182053	0.673847132762	0.757480957361	0.912230347715	0.883539673747	0.934229360994	0.867755580921	0.801995006286	0.893022493749	0.805211131009	0.604492095103	0.738877587122	0.72216961314	0.783382176484	0.871164296799	0.890283621329	0.851606125138	0.909477037136	0.892296890014	0.899481460955	0.744695956484	0.784490733178	0.666121777092	0.919789667676	0.596259022308	0.575312998079	0.737875488935	0.92890348683	0.82106977595	0.59514407933	0.728262264938	0.689224243806	0.936886681864	0.585237089675	0.635482554038	0.758676852478	0.660954224329	0.930921141084	0.85797395263	0.589582244029	0.705953379835	0.58862733905	0.654979741444	0.612708005801	0.789265375879	0.951803235956	0.869066951078	0.867195593883	0.911867699833	0.893304339937	0.723123472018	0.901986290999	0.880544998453	0.857938797988	0.899872642661	0.899016811067	0.871195516401	0.850904451112	0.889085076527	0.756426053302	0.921708304394	0.852255679841	0.922503810296	0.921858771487	0.869793141956	0.895211956379	0.883005539539	0.858515870809	0.882425712981	0.921662578116	0.836703980145	0.903783093153	0.924956164577	0.761970824625	0.901481176147	0.610770321568	0.944821065527	0.883302441534	0.833253973054	0.858205619494	0.793428679789	0.927370129656	0.788050724799	0.643660812063	0.812075753803	0.907934385466	0.906180846718	0.686565734421	0.61336962023	0.590065785503	0.780759925452	0.900551240062	0.800484671965	0.759967670091	0.678669516714	0.802377846854	0.616780393191	0.615562455322	0.803517574489	0.576681187417	0.651455923963	0.714821103593	0.927266205315	0.673873156816	0.849546327285	0.650274995143	0.724499604337	0.690415259289	0.790364080366	0.829796986376	0.827995098961	0.950916547973	0.800720384036	0.845886119476	0.907348297644	0.87924504885	0.929355187127	0.792421095594	0.927446382101	0.929220806431	0.965561844042	0.837448744214	0.906419683672	0.87445044965	0.91994743291	0.941812589499	0.901893332804	0.901357733805	0.942057824704	0.798518207619	0.917246105226	0.909855022515	0.859232565916	0.817637645079	0.926627438776	0.905524443476	0.911747166676	0.857185843882	0.88613352819	0.639222618233	0.696910208545	0.832173657317	0.908887310833	0.821684463016	0.824942117939	0.898618236896	0.910587181006	0.895495927878	0.859161242718	0.939406416617	0.92542755541	0.929673574419	0.940716908084	0.88957689068	0.788480883972	0.914653839526	0.812645965999	0.818365744316	0.907258083795	0.944514940795	0.838032297301	0.855076461899	0.810207485334	0.853835400585	0.859154342234	0.92673125955	0.931563458824	0.949670978538	0.916497597131	0.83734919388	0.936278326107	0.886057692032	0.812440020317	0.847345528421	0.917349541497	0.919063259434	0.906001272197	0.949383243303	0.799970108625	0.954789191428	0.939325506941	0.877264700704	0.934825723229	0.94372024202	0.842081857875	0.839913207995	0.924155705542	0.8988604598	0.921763482225	0.799853771892	0.940952889062	0.877923487854	0.958162063316	0.939266074349	0.913570079161	0.847830659748	0.955111922422	0.837759684079	0.714140424143	0.853755539817	0.960675175198	0.848731259458	0.932884856967	0.887378001714	0.958179742007	0.8628663253	0.940260063435	0.84064529347	0.875895720379	0.847544335429	0.854056630401	0.935327595113	0.922518629977	0.839026873647	0.906416278264	0.852584230998	0.859120003978	0.947792497428	0.929999523557	0.835607047413	0.887372387865	0.859354120089	0.893267764042	0.927083165302	0.929593031847	0.932505107041	0.935892176839	0.865216432606	0.899269765742	0.869463788673	0.902660876176	0.924512865662	0.901695504744	0.94841688999	0.916606929124	0.901463712614	0.942380405864	0.923672781476	0.913074854896	0.914377702203	0.903038698564	0.903122047881	0.940743708413	0.964196691153	0.935066462382	0.93959648135	0.96361682957	0.97363769694	0.957235727332	0.957650202637	0.89849322506	0.962594147346	0.983170834924	0.985481923544
HUP3D01.OW	0.634009436134	0.646398481859	0.0	0.878028723553	0.674994004547	0.696704447399	0.659290747395	0.727291074048	0.667795841817	0.640270244244	0.655219851354	0.607885731705	0.657325798104	0.638143815311	0.675736257814	0.804113238063	0.660391603316	0.614200498635	0.624801108287	0.711564536942	0.628877201757	0.66331383989	0.708442712043	0.943222341272	0.917524711274	0.735422150794	0.752142241495	0.70805647269	0.733843301659	0.678522953188	0.676289230131	0.684971945893	0.632279968165	0.638862920427	0.757823189758	0.654134597738	0.945025695296	0.821674890485	0.628814213982	0.655342746454	0.700991479549	0.650277512057	0.672565821267	0.623133144672	0.65982746564	0.688158561407	0.62913794681	0.643623739399	0.883830708398	0.639436664782	0.913976428051	0.652855713385	0.695786061401	0.774236966519	0.664125160032	0.800472469336	0.603343886883	0.613677289457	0.746043165468	0.654144736742	0.764087095709	0.681836281195	0.697240258045	0.702358308397	0.704514531312	0.698773219057	0.686389049964	0.780579269077	0.638504295292	0.643567476449	0.954760862537	0.639052604098	0.671281055401	0.68706856836	0.741322305268	0.740274691333	0.713965312761	0.633710684881	0.615858578397	0.653634714971	0.743717627621	0.613351537363	0.655069825794	0.677688198915	0.648960445497	0.624933143302	0.751406744934	0.702617426945	0.63590187628	0.667190038515	0.652570750797	0.875605434786	0.684573709742	0.646338744747	0.628664016647	0.603148069257	0.687888480785	0.875400942229	0.71447996093	0.763379086147	0.877713155887	0.790391775989	0.770781760437	0.692168805768	0.888937725015	0.851958925394	0.762882311372	0.777531638762	0.589704615156	0.884887320064	0.748524818655	0.828187324373	0.843277898956	0.694019749435	0.865094458834	0.628468746237	0.88389138469	0.705572044838	0.649956259529	0.627258040698	0.620380399116	0.61929627293	0.76079681359	0.718990535235	0.952607030041	0.629011960969	0.635194339345	0.765366855051	0.811285993205	0.758398396296	0.661970246834	0.685931269964	0.754861296613	0.759105384747	0.956463115862	0.613534328459	0.644604972939	0.61461303649	0.769117540101	0.827124320441	0.945010994724	0.929984357931	0.959996140814	0.913978645663	0.885472165668	0.933636745051	0.792070972761	0.73347425878	0.794813520344	0.842568745089	0.871833890943	0.922132467334	0.935272531768	0.917057462085	0.946490010856	0.935908570656	0.941823488384	0.855437989505	0.869631333552	0.764073046593	0.95311117689	0.720805290554	0.664889037241	0.818818374272	0.956831656316	0.879281850611	0.728468312639	0.774938906326	0.785772437506	0.961196685614	0.653889409298	0.766866236463	0.852153775168	0.773526053002	0.955787104152	0.923333878016	0.717437330994	0.797223461874	0.713094704336	0.78215928071	0.687646700255	0.871522123332	0.970393460642	0.925771580979	0.922610459455	0.948042948024	0.937799192205	0.807411369933	0.942603767768	0.929375291399	0.911539053564	0.940572638772	0.941579264359	0.923910290723	0.912733381928	0.933595607591	0.830050219827	0.94542769998	0.915505082992	0.957396656212	0.952328466986	0.922337329196	0.941365533762	0.93106880476	0.915458795888	0.932256413702	0.95604204311	0.908880761805	0.941851425281	0.954582320698	0.859215959945	0.943123391914	0.740913076503	0.96627289105	0.930744238744	0.906703203748	0.918183954132	0.877432019452	0.957060271251	0.841161294564	0.768172353833	0.893693324348	0.942159932527	0.950118171349	0.757253611397	0.685807432794	0.715941628575	0.826623981309	0.943278598077	0.878813692068	0.790682094682	0.785595005501	0.854037149671	0.716979653329	0.744989271806	0.887989254461	0.71293705334	0.793665963904	0.841305609264	0.960107180871	0.807606926305	0.913018514408	0.786799390777	0.813535575788	0.791477756308	0.865282568845	0.900817473059	0.905805920502	0.972661330733	0.875853592743	0.909804077353	0.949886425465	0.931375338087	0.958121946979	0.882597161388	0.956975279509	0.958974480415	0.982626594129	0.915035986711	0.94598080814	0.926978489583	0.951624476061	0.966953166477	0.944647166859	0.941718957359	0.965515848175	0.882522583753	0.955162655433	0.948509128402	0.920531710442	0.886829275048	0.955189045459	0.94729452119	0.948491458601	0.912890203391	0.909123791724	0.769924144879	0.833208108649	0.899686143362	0.945270016638	0.899362310159	0.899311885237	0.941671763852	0.951695873993	0.935284759815	0.911589729837	0.965291755095	0.9601565052	0.95978721836	0.964189834775	0.923984076514	0.878622238898	0.950158315777	0.890451173883	0.899279084762	0.946445633805	0.968290598903	0.906251087547	0.918338155527	0.88826073178	0.90965321879	0.917013901571	0.956743856838	0.959558619782	0.97195253178	0.951426095984	0.90887667475	0.96232454857	0.933886902745	0.880996465821	0.916348844644	0.950427333321	0.955776258249	0.943133781479	0.969743127417	0.885007677085	0.974752488651	0.965875674682	0.925651604661	0.961045974037	0.966332186712	0.910721236413	0.90517991695	0.955573153609	0.944379890824	0.95704321461	0.881430423724	0.967836738401	0.933727554163	0.976400100876	0.966508820971	0.951836349387	0.914101785351	0.97233130839	0.911549300856	0.833572387321	0.911446627014	0.979691242207	0.915485929156	0.963205537961	0.929840934206	0.977372011812	0.916282018127	0.969001751532	0.911750253528	0.933112621851	0.915201216367	0.911606245832	0.963786028193	0.951962911708	0.910669061066	0.944597028189	0.91825803572	0.90818695242	0.969533164606	0.96328696185	0.90301072677	0.938881227385	0.924201487689	0.935832463048	0.960720060688	0.960544013196	0.959688623097	0.964954134623	0.927908033989	0.947848734508	0.927809951845	0.946339626872	0.958267455211	0.946196588472	0.970361722764	0.952448615889	0.942268200616	0.967304701962	0.960406199503	0.951583085857	0.953017618977	0.947656678923	0.948167237855	0.965894500426	0.98017385414	0.964342352396	0.966827967416	0.981002446058	0.985604627624	0.978171916771	0.977098238663	0.944792337584	0.977829805265	0.990550433789	0.992470760469
