# Constructed from biom file
#OTU ID	HUP3D01.BAL.A.2ndReturn	Tx45BAL2	Pulm6BAL	E1A01BALB	Pulm11.OW	Tx30.OW.65C.ex2	HUP1B07.scope.1.postwash.ITS	Tx46.OW.65C95C.ex3	E3B11.OW	E3B09.Pre2	E1A06BALA	Tx50OW1	water.extract2.control.control	Tx30.OW.65C95C.ex2	HUP1A10.scope.2.prewash.ITS	HUP1A10.scope.1.prewash.ITS	P49	OW50	E2B05PreWash2	OW40	E1A03BALA	Tx45BAL3	E2B10PreWash2	Pulm3BAL	Pulm5OW2	E3B10BALA	Tx48BAL1	E2B05BALB	E1A01OW	Pulm2BAL	Tx50BAL1	E2B10BALA	E1A05PreWash2	B32	Pulm4OW	OW30	h2o.7.26	B5	HUP1A09.scope.1.postwash.ITS	P25	B21	h2o.7.28	B30	B43	Tx44BAL1	Pulm5OW3	sterile.swab.4.control.control	Room.17.1.control.control	HUP1B03.scope.1.postwash.ITS	HUP1B03.scope.2.prewash.ITS	E2B02BALB	water10.31	HUP1B03.OW.ITS	water11.1	P13	E1A02BALB	Pulm6OW1	B11	B24	Tx35.OW.65C95C.ex3	Pulm12.OW	Tx35.OW.65C95C.ex1	Tx48BAL2	E2B09BALA	E1A05BALA	Pulm5BAL	HUP.3D03.ow	HUP3C07.OW.day1	Pulm6OW3	HUP1A10.OW.ITS	HUP3D05.OW	E3B06.OW	HUP1A09.Bal.A.ITS	B3	Room.15.1.control.control	E1A02BAL1stReturn	HUP.3D01.Bal.1st.ret	HUP1A09.scope.1.prewash.ITS	B14	E2B02OW	E2B05BAL1stReturn.ReAmp	HUP.1A07.Bal.B	P11	sterile.swab.8.control.control	HUP.1A07.BAL.1st.ret	B25	B10	B1	B40	P46	OW35	B44	P3	E2B06BAL1stReturn.ReAmp	E2B06BALA	E2B07BALA	HUP.3D04.Bal.1st.ret	E2B01BAL1stReturn.ReAmp	E2B07BAL1stReturn.ReAmp	Tx50OW3	P18	HUP1A10.Bal.A.ITS	HUP.3D01.prewash	HUP1A09.OW.ITS	E2B12BAL1stReturn.ReAmp	HUP1B03.Bal.B.ITS	HUP1B03.BAL.1st.return.ITS	HUP1B07.OW.ITS	B8	HUP3D03.BAL.A.2ndReturn	Pulm5OW	Tx45BAL1	OW44	HUP.3D02.prewash	HUP1B03.scope.1.prewash.ITS	P26	water11.22	Tx44OW2	Tx44OW1	Pulm5OW1	Tx48PreWash	saline11.1	HUP.3D04.ow	HUP1B07.scope.1.prewash.ITS	E2B06OW	E2B05OW	HUP1B07.scope.2.prewash.ITS	B31	E2B09OW	sterile.swab.6.control.control	OW33	E1A06PreWash2	E1A06OW	Tx34BAL	E1A02PreWash2	E2B01OW	E3B09.OW	P45	E3B08.1stRet	B45	OW41	B34	h2o.8.2	E3B11BALB	HUP.1A07.ow	E3B07.Pre2	OW32	sal.8.1	E3B07.OW	B42	OW26	Tx32OW	Tx44OW3	E2B12BALA	E1A05OW	sterile.swab.5.control.control	HUP1A10.BAL.1st.return.ITS	Pulm2PreWash	OW24	HUP3D02.BAL.B	B4	HUP3D05.BAL.B	Pulm12.BAL	Pulm10.BAL	HUP1B07.BAL.1st.return.ITS	HUP.3D03.prewash	HUP.3D02.Bal.1st.ret	Room.15.2.control.control	Tx30.OW.65C95C.ex3	HUP3D01.BAL.B	water11.2	OW45	Tx32BAL	E3B11BALB.ReAmp	Blank.1.3.19.13	E1A05BAL1stReturn	HUP1B07.Bal.B.ITS	P34	B13	Pulm7.OW	HUP1A09.Bal.B.ITS	HUP1B02.scope.2.prewash.ITS	HUP1A10.scope.1.postwash.ITS	OW31	Tx50OW2	Pulm13.OW	HUP3D05.BAL.A.1stReturn	HUP1B02.scope.1.postwash.ITS	P10	HUP1B02.OW.ITS	Blank.2.3.19.13	HUP1A09.BAL.1st.return.ITS	HUP1B02.scope.1.prewash.ITS	Tx50BAL3	B17	E2B12OW.ReAmp	Tx46.OW.65C.ex1	Tx30.OW.65C.ex1	B6	B50	E2B02BALA	P33	P38	E1A01PreWash2	Tx46.OW.65C.ex3	Tx50BAL2	Room.18.control.control	Tx35.OW.65C.ex2	E1A06BALB	E1A03BAL1stReturn	Pulm3OW	E2B09BALB	HUP1A09.scope.2.prewash.ITS	Pulm2OW	HUP.3D01.ow	P22	sal.8.2	B7	E3B09.1stRet	HUP3D06.OW	HUP3D06.BAL.A.1stReturn	HUP1B07.Bal.A.ITS	Pulm13.BAL	HUP1B03.Bal.A.ITS	Pulm8.BAL	E2B10BAL1stReturn.ReAmp	sal.7.26	B27	P8	P1	Tx45PreWash	E1A02OW	E1A01BAL1stReturn	Tx44BAL2	water11.17	Tx44PreWash	E3B06BALB	E2B10OW	E3B07BALB	Room.14.2.control.control	Room.17.2.control.control	sterile.swab.2.control.control	sterile.swab.7.control.control	HUP3D02.BAL.A.2ndReturn	HUP3D06.BAL.B	HUP3D05.BAL.A.2ndReturn	Pulm11.BAL	B39	B41	E1A02BALA	E2B07PreWash2	E2B05BALA	Pulm5PreWash	B12	E3B06.1stRet	E3B07.1stRet	E1A01BALA	HUP.3D03.Bal.1st.ret	E3B08BALB	E3B10.1stRet	Pulm6OW2	Tx50PreWash	B48	Blank.4.3.22.13	Tx30.OW.65C.ex3	HUP3D06.BAL.A.2ndReturn	Pulm1OW	Pulm6BAL1	Pulm6OW	B49	OW38	OW39	Tx45OW1	P23	HUP3D03.BAL.B	B19	Tx35.OW.65C.ex1	Pulm7.BAL	E3B09BALB	E2B10BALB	Blank.5.3.22.13	OW42	Pulm4BAL	OW43	E2B01PreWash2	B35	P41	sec.control.control	Tx46.OW.65C.ex2	Pulm1BAL	HUP1B02.BAL.1st.return.ITS	HUP.1A07.Bal.A	sterile.swab.1.control.control	P48	Pulm3PreWash	Pulm1PreWash	P17	P5	P31	Pulm4PreWash	HUP3C04.OW.day1	E2B09BALB.ReAmp	B28	B38	Pulm5PreWash1	E2B09BAL1stReturn.ReAmp	OW36	E2B10BALB.ReAmp	P28	E2B12BALB	OW25	E3B11.1stRet	P27	Tx34OW	E2B01BALA.ReAmp	E2B01BALA	E1A03PreWash2	sal.7.28	Room.15.control.control	E1A03OW	P36	P44	OW46	P30	B36	HUP.3D02.ow	Tx35.OW.65C95C.ex2	Tx48BAL3	E3B10BALB	P47	P39	B22	h2o.7.27	Tx44BAL3	E2B02BAL1stReturn.ReAmp	sal.7.27	B2	P24	P20	E1A05BALB	P29	P21	B26	E2B06PreWash2	E2B06BALB	E2B12OW	E3B07BALA	E2B07OW	E3B11BALA	Room.14.1.control.control	HUP3D05.Scope.Prewash	HUP3D04.BAL.A.2ndReturn	Tx30.OW.65C95C.ex1	P6	Pulm6PreWash1	E2B07BALB	saline10.31	Pulm10.OW	E2B10BAL1stReturn	E3B10.Pre2	E3B08.OW	Pulm9.BAL	E2B06BALB.ReAmp	E3B11.Pre2	Pulm6BAL2	E3B06.Pre2	Pulm6PreWash	P12	E2B09PreWash2	E2B07BALB.ReAmp	h2o.7.25	E1A06BAL1stReturn	P14	E3B08.Pre2	HUP3D04.BAL.B	Water.65C.ex1	water.control.control	OW34	E3B06BALA	OW48	Tx45OW3	B16	HUP.1A07.prewash	h2o.8.1	P2	B23	P7	HUP3C05.OW.day1	P16	E2B05BAL1stReturn	E3B09BALA	OW47	E2B02BALB.ReAmp	E1A03BALB	P42	E2B06BAL1stReturn	B47	P40	OW49	sal.7.25	B33	E2B02PreWash2	P43	B29	Pulm6BAL3	Tx48OW1	Tx48OW3	E3B11BALA.ReAmp	B18	B20	Tx48OW2	Tx45OW2	water11.3	P50	Tx35.OW.65C.ex3	Pulm5BAL3	E3B10.OW	B46	HUP3C06.OW.day1	P32	E3B08BALA	Pulm5BAL1	sterile.swab.3.control.control	Water.65C95C.ex3	Water.65C95C.ex4	P19	E2B02BAL1stReturn	E2B12BAL1stReturn	HUP3D06.Scope.Prewash	P4	Consensus Lineage
denovo0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Metazoa; Chordata; Mammalia; Primates; Hominidae; Homo; Homo sapiens
denovo1	0.0	122.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Fungi; Ascomycota; Sordariomycetes; Xylariales; Amphisphaeriaceae; Pestalotiopsis
denovo2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Fungi; Ascomycota; Saccharomycetes; Saccharomycetales
denovo3	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Fungi; Basidiomycota; Exobasidiomycetes; Malasseziales; Malasseziaceae; Malassezia; Malassezia globosa
denovo4	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Actinobacteria (kingdom); Actinobacteria; Actinobacteria; Actinomycetales; Micrococcaceae; Rothia; Rothia mucilaginosa
